vertices,celtype,loc_x,loc_y,loc_z,state,tcounter,Temp
14413.0, 1.0, 168.8, 207.1, 101.7, 5.0, 1.0, 0.68957
14414.0, 1.0, 95.6, 186.4, 125.4, 5.0, 1.0, 0.08836
14415.0, 1.0, 96.7, 103.2, 75.4, 5.0, 1.0, 0.03609
14416.0, 1.0, 203.0, 182.0, 61.8, 5.0, 1.0, 0.58785
14417.0, 1.0, 95.3, 186.9, 131.9, 5.0, 1.0, 0.12957
14418.0, 1.0, 173.4, 162.9, 139.1, 5.0, 1.0, 0.25742
14419.0, 1.0, 218.2, 120.6, 76.2, 5.0, 1.0, 0.77051
14420.0, 1.0, 31.0, 65.7, 70.4, 5.0, 1.0, 0.53757
14421.0, 1.0, 165.0, 97.6, 130.2, 5.0, 1.0, 0.03810
14422.0, 1.0, 90.3, 144.3, 45.5, 5.0, 1.0, 0.09285
14423.0, 1.0, 187.7, 95.9, 93.3, 5.0, 1.0, 0.38797
14424.0, 1.0, 74.9, 10.4, 75.9, 5.0, 1.0, 0.35457
14425.0, 1.0, 196.7, 120.8, 131.7, 5.0, 1.0, 0.36549
14426.0, 1.0, 100.1, 102.0, 122.4, 5.0, 1.0, 0.00613
14427.0, 1.0, 206.2, 143.8, 147.5, 5.0, 1.0, 0.69284
14428.0, 1.0, 220.0, 137.4, 72.8, 5.0, 1.0, 0.73032
14429.0, 1.0, 78.8, 141.7, 148.8, 5.0, 1.0, 0.00572
14430.0, 1.0, 16.8, 76.4, 120.7, 5.0, 1.0, 0.42787
14431.0, 1.0, 169.4, 83.1, 155.1, 5.0, 1.0, 0.41737
14432.0, 1.0, 103.1, 194.7, 135.4, 5.0, 1.0, 0.31076
14433.0, 1.0, 118.2, 38.1, 116.6, 5.0, 1.0, 0.54644
14434.0, 1.0, 194.8, 104.2, 157.3, 5.0, 1.0, 0.65419
14435.0, 1.0, 98.8, 105.8, 239.9, 5.0, 1.0, 0.50928
14436.0, 1.0, 81.0, 31.8, 146.9, 5.0, 1.0, 0.55690
14437.0, 1.0, 144.4, 65.1, 134.4, 5.0, 1.0, 0.38148
14438.0, 1.0, 82.4, 169.4, 130.0, 5.0, 1.0, 0.01735
14439.0, 1.0, 145.4, 201.7, 109.2, 5.0, 1.0, 0.37428
14440.0, 1.0, 103.0, 146.0, 228.0, 5.0, 1.0, 0.59735
14441.0, 1.0, 150.9, 85.1, 172.1, 5.0, 1.0, 0.14609
14442.0, 1.0, 132.4, 57.0, 117.1, 5.0, 1.0, 0.46837
14443.0, 1.0, 193.7, 145.0, 139.9, 5.0, 1.0, 0.33932
14444.0, 1.0, 219.2, 146.3, 116.1, 5.0, 1.0, 0.76977
14445.0, 1.0, 108.3, 128.4, 36.4, 5.0, 1.0, 0.43677
14446.0, 1.0, 90.9, 30.9, 140.4, 5.0, 1.0, 0.56295
14447.0, 1.0, 91.0, 28.8, 135.2, 5.0, 1.0, 0.54804
14448.0, 1.0, 89.8, 26.4, 130.1, 5.0, 1.0, 0.52736
14449.0, 1.0, 176.5, 194.1, 88.7, 5.0, 1.0, 0.37704
14450.0, 1.0, 110.7, 77.0, 152.1, 5.0, 1.0, 0.07636
14451.0, 1.0, 186.4, 198.8, 97.9, 5.0, 1.0, 0.70714
14452.0, 1.0, 102.8, 196.2, 87.8, 5.0, 1.0, 0.07270
14453.0, 1.0, 72.9, 148.7, 181.4, 5.0, 1.0, 0.07371
14454.0, 1.0, 96.0, 111.0, 67.6, 5.0, 1.0, 0.05564
14455.0, 1.0, 150.0, 88.5, 137.5, 5.0, 1.0, 0.01251
14456.0, 1.0, 87.4, 32.5, 145.8, 5.0, 1.0, 0.56179
14457.0, 1.0, 135.3, 66.9, 135.5, 5.0, 1.0, 0.25797
14458.0, 1.0, 187.8, 85.0, 132.7, 5.0, 1.0, 0.65565
14459.0, 1.0, 85.3, 121.0, 144.1, 5.0, 1.0, 0.00154
14460.0, 1.0, 209.5, 151.1, 83.8, 5.0, 1.0, 0.44596
14461.0, 1.0, 154.5, 70.0, 181.2, 5.0, 1.0, 0.64364
14462.0, 1.0, 107.4, 59.1, 204.6, 5.0, 1.0, 0.62977
14463.0, 1.0, 130.6, 58.4, 191.4, 5.0, 1.0, 0.70183
14464.0, 1.0, 198.9, 129.7, 140.9, 5.0, 1.0, 0.42833
14465.0, 1.0, 130.3, 130.7, 237.8, 5.0, 1.0, 0.48462
14466.0, 1.0, 143.5, 74.4, 206.4, 5.0, 1.0, 0.47553
14467.0, 1.0, 116.2, 149.1, 226.6, 5.0, 1.0, 0.52587
14468.0, 1.0, 154.7, 94.2, 173.8, 5.0, 1.0, 0.14192
14469.0, 1.0, 86.5, 131.2, 208.2, 5.0, 1.0, 0.20690
14470.0, 1.0, 102.7, 20.4, 71.9, 5.0, 1.0, 0.51661
14471.0, 1.0, 103.3, 21.1, 74.0, 5.0, 1.0, 0.51122
14472.0, 1.0, 204.5, 180.2, 115.3, 5.0, 1.0, 0.76554
14473.0, 1.0, 70.7, 146.1, 174.2, 5.0, 1.0, 0.03621
14474.0, 1.0, 86.7, 160.5, 42.7, 5.0, 1.0, 0.07321
14475.0, 1.0, 120.3, 52.3, 169.7, 5.0, 1.0, 0.64897
14476.0, 1.0, 66.6, 26.6, 66.5, 5.0, 1.0, 0.49172
14477.0, 1.0, 98.3, 146.5, 32.9, 5.0, 1.0, 0.41680
14478.0, 1.0, 176.4, 101.7, 197.9, 5.0, 1.0, 0.67577
14479.0, 1.0, 100.6, 111.8, 104.4, 5.0, 1.0, 0.00472
14480.0, 1.0, 127.8, 72.1, 232.6, 5.0, 1.0, 0.62677
14481.0, 1.0, 99.9, 79.3, 110.5, 5.0, 1.0, 0.03157
14482.0, 1.0, 129.9, 209.3, 78.6, 5.0, 1.0, 0.38146
14483.0, 1.0, 92.8, 39.4, 167.0, 5.0, 1.0, 0.60841
14484.0, 1.0, 213.9, 110.7, 70.4, 5.0, 1.0, 0.78263
14485.0, 1.0, 113.4, 47.6, 129.2, 5.0, 1.0, 0.35465
14486.0, 1.0, 85.5, 171.3, 153.2, 5.0, 1.0, 0.09594
14487.0, 1.0, 158.2, 96.7, 131.8, 5.0, 1.0, 0.01390
14488.0, 1.0, 207.9, 102.9, 120.6, 5.0, 1.0, 0.75703
14489.0, 1.0, 157.4, 64.6, 75.7, 5.0, 1.0, 0.65805
14490.0, 1.0, 75.1, 178.2, 118.6, 5.0, 1.0, 0.01381
14491.0, 1.0, 135.8, 66.2, 112.3, 5.0, 1.0, 0.28447
14492.0, 1.0, 191.3, 196.7, 84.5, 5.0, 1.0, 0.66788
14493.0, 1.0, 155.3, 112.3, 230.0, 5.0, 1.0, 0.55506
14494.0, 1.0, 94.9, 90.9, 171.8, 5.0, 1.0, 0.01738
14495.0, 1.0, 112.0, 212.0, 32.2, 5.0, 1.0, 0.35452
14496.0, 1.0, 190.0, 103.4, 170.5, 5.0, 1.0, 0.67169
14497.0, 1.0, 114.5, 32.6, 111.3, 5.0, 1.0, 0.51174
14498.0, 1.0, 148.4, 79.4, 208.5, 5.0, 1.0, 0.46224
14499.0, 1.0, 95.8, 97.2, 227.1, 5.0, 1.0, 0.26416
14500.0, 1.0, 128.9, 61.5, 137.7, 5.0, 1.0, 0.36897
14501.0, 1.0, 111.3, 217.7, 86.3, 5.0, 1.0, 0.40071
14502.0, 1.0, 101.8, 122.1, 65.0, 5.0, 1.0, 0.05568
14503.0, 1.0, 74.2, 177.9, 110.5, 5.0, 1.0, 0.00907
14504.0, 1.0, 138.6, 61.4, 77.5, 5.0, 1.0, 0.64039
14505.0, 1.0, 128.8, 67.4, 76.0, 5.0, 1.0, 0.49023
14506.0, 1.0, 89.7, 112.9, 217.2, 5.0, 1.0, 0.18781
14507.0, 1.0, 118.3, 63.6, 126.5, 5.0, 1.0, 0.21852
14508.0, 1.0, 145.5, 90.2, 154.4, 5.0, 1.0, 0.04422
14509.0, 1.0, 142.0, 84.7, 154.5, 5.0, 1.0, 0.07284
14510.0, 1.0, 121.1, 68.7, 199.5, 5.0, 1.0, 0.39259
14511.0, 1.0, 155.7, 171.3, 172.9, 5.0, 1.0, 0.36942
14512.0, 1.0, 210.4, 138.0, 147.5, 5.0, 1.0, 0.76490
14513.0, 1.0, 101.5, 129.3, 65.1, 5.0, 1.0, 0.03532
14514.0, 1.0, 141.9, 75.3, 164.7, 5.0, 1.0, 0.25093
14515.0, 1.0, 71.6, 11.5, 77.2, 5.0, 1.0, 0.35002
14516.0, 1.0, 90.6, 122.7, 99.3, 5.0, 1.0, 0.00327
14517.0, 1.0, 109.1, 66.7, 219.4, 5.0, 1.0, 0.61781
14518.0, 1.0, 91.8, 146.6, 89.9, 5.0, 1.0, 0.00232
14519.0, 1.0, 85.0, 134.1, 200.5, 5.0, 1.0, 0.13570
14520.0, 1.0, 134.9, 85.3, 243.4, 5.0, 1.0, 0.59691
14521.0, 1.0, 141.0, 84.9, 149.6, 5.0, 1.0, 0.05387
14522.0, 1.0, 85.5, 178.2, 71.7, 5.0, 1.0, 0.01199
14523.0, 1.0, 83.7, 153.9, 56.7, 5.0, 1.0, 0.01806
14524.0, 1.0, 194.5, 137.5, 141.8, 5.0, 1.0, 0.32525
14525.0, 1.0, 98.1, 36.3, 151.1, 5.0, 1.0, 0.62244
14526.0, 1.0, 139.1, 76.0, 226.2, 5.0, 1.0, 0.56694
14527.0, 1.0, 185.1, 169.9, 164.7, 5.0, 1.0, 0.72923
14528.0, 1.0, 108.0, 133.7, 240.1, 5.0, 1.0, 0.56893
14529.0, 1.0, 84.4, 87.5, 183.6, 5.0, 1.0, 0.01821
14530.0, 1.0, 139.0, 53.2, 95.6, 5.0, 1.0, 0.68753
14531.0, 1.0, 82.2, 9.7, 103.1, 5.0, 1.0, 0.57956
14532.0, 1.0, 134.1, 58.1, 179.7, 5.0, 1.0, 0.67817
14533.0, 1.0, 116.6, 46.7, 121.7, 5.0, 1.0, 0.37429
14534.0, 1.0, 208.9, 115.4, 133.7, 5.0, 1.0, 0.71672
14535.0, 1.0, 216.6, 143.8, 130.4, 5.0, 1.0, 0.78659
14536.0, 1.0, 26.9, 166.1, 42.9, 5.0, 1.0, 0.58048
14537.0, 1.0, 112.2, 55.0, 70.7, 5.0, 1.0, 0.53858
14538.0, 1.0, 157.1, 198.1, 98.5, 5.0, 1.0, 0.32195
14539.0, 1.0, 158.8, 209.7, 103.8, 5.0, 1.0, 0.66598
14540.0, 1.0, 115.5, 206.5, 48.6, 5.0, 1.0, 0.18640
14541.0, 1.0, 76.6, 129.9, 219.6, 5.0, 1.0, 0.52057
14542.0, 1.0, 108.6, 47.4, 173.1, 5.0, 1.0, 0.60488
14543.0, 1.0, 170.8, 172.5, 135.0, 5.0, 1.0, 0.33772
14544.0, 1.0, 164.6, 76.2, 171.2, 5.0, 1.0, 0.61025
14545.0, 1.0, 141.3, 90.3, 137.3, 5.0, 1.0, 0.01053
14546.0, 1.0, 215.7, 165.0, 92.9, 5.0, 1.0, 0.71110
14547.0, 1.0, 220.2, 152.4, 84.7, 5.0, 1.0, 0.72670
14548.0, 1.0, 190.3, 98.0, 122.3, 5.0, 1.0, 0.42370
14549.0, 1.0, 210.3, 144.9, 77.9, 5.0, 1.0, 0.45693
14550.0, 1.0, 117.3, 52.0, 126.4, 5.0, 1.0, 0.35556
14551.0, 1.0, 82.2, 169.4, 108.7, 5.0, 1.0, 0.00697
14552.0, 1.0, 200.6, 139.0, 151.8, 5.0, 1.0, 0.57927
14553.0, 1.0, 196.2, 132.1, 148.7, 5.0, 1.0, 0.40870
14554.0, 1.0, 172.3, 192.8, 94.0, 5.0, 1.0, 0.34146
14555.0, 1.0, 120.0, 52.9, 114.3, 5.0, 1.0, 0.34230
14556.0, 1.0, 116.2, 64.0, 214.7, 5.0, 1.0, 0.65057
14557.0, 1.0, 155.8, 79.7, 123.8, 5.0, 1.0, 0.13571
14558.0, 1.0, 164.8, 83.0, 197.2, 5.0, 1.0, 0.68871
14559.0, 1.0, 83.2, 138.2, 113.7, 5.0, 1.0, 0.00116
14560.0, 1.0, 167.3, 176.0, 112.4, 5.0, 1.0, 0.20666
14561.0, 1.0, 77.3, 12.1, 76.1, 5.0, 1.0, 0.26440
14562.0, 1.0, 197.9, 124.2, 112.3, 5.0, 1.0, 0.30331
14563.0, 1.0, 198.0, 176.4, 143.3, 5.0, 1.0, 0.81011
14564.0, 1.0, 160.5, 99.3, 193.2, 5.0, 1.0, 0.28724
14565.0, 1.0, 170.0, 181.7, 111.2, 5.0, 1.0, 0.29961
14566.0, 1.0, 207.5, 132.0, 152.1, 5.0, 1.0, 0.73078
14567.0, 1.0, 17.2, 82.8, 93.8, 5.0, 1.0, 0.46533
14568.0, 1.0, 80.0, 6.3, 71.9, 5.0, 1.0, 0.45439
14569.0, 1.0, 155.1, 188.2, 139.7, 5.0, 1.0, 0.38560
14570.0, 1.0, 91.6, 172.2, 84.6, 5.0, 1.0, 0.00668
14571.0, 1.0, 95.0, 136.3, 93.2, 5.0, 1.0, 0.00240
14572.0, 1.0, 79.5, 183.9, 107.8, 5.0, 1.0, 0.01618
14573.0, 1.0, 197.6, 95.1, 131.4, 5.0, 1.0, 0.67967
14574.0, 1.0, 143.0, 217.5, 51.6, 5.0, 1.0, 0.64983
14575.0, 1.0, 115.7, 138.9, 238.7, 5.0, 1.0, 0.58693
14576.0, 1.0, 140.8, 198.8, 124.0, 5.0, 1.0, 0.36953
14577.0, 1.0, 149.5, 81.3, 165.4, 5.0, 1.0, 0.15200
14578.0, 1.0, 173.4, 176.3, 149.7, 5.0, 1.0, 0.53450
14579.0, 1.0, 177.2, 180.9, 158.7, 5.0, 1.0, 0.72708
14580.0, 1.0, 111.9, 83.2, 64.9, 5.0, 1.0, 0.31279
14581.0, 1.0, 112.7, 85.6, 118.6, 5.0, 1.0, 0.02978
14582.0, 1.0, 162.3, 197.3, 135.8, 5.0, 1.0, 0.65506
14583.0, 1.0, 90.9, 167.4, 177.4, 5.0, 1.0, 0.27328
14584.0, 1.0, 89.3, 158.4, 90.9, 5.0, 1.0, 0.00270
14585.0, 1.0, 23.4, 47.3, 144.7, 5.0, 1.0, 0.58947
14586.0, 1.0, 156.1, 170.0, 116.5, 5.0, 1.0, 0.08455
14587.0, 1.0, 83.4, 11.7, 107.2, 5.0, 1.0, 0.57649
14588.0, 1.0, 111.7, 34.4, 128.3, 5.0, 1.0, 0.59690
14589.0, 1.0, 100.3, 207.2, 108.7, 5.0, 1.0, 0.22799
14590.0, 1.0, 66.7, 40.2, 161.6, 5.0, 1.0, 0.45490
14591.0, 1.0, 68.5, 159.5, 96.1, 5.0, 1.0, 0.00199
14592.0, 1.0, 89.3, 168.3, 32.9, 5.0, 1.0, 0.26962
14593.0, 1.0, 117.1, 70.9, 186.0, 5.0, 1.0, 0.25033
14594.0, 1.0, 115.2, 66.1, 181.8, 5.0, 1.0, 0.32650
14595.0, 1.0, 108.1, 60.3, 183.9, 5.0, 1.0, 0.34890
14596.0, 1.0, 157.8, 71.8, 118.1, 5.0, 1.0, 0.34610
14597.0, 1.0, 164.8, 164.0, 108.2, 5.0, 1.0, 0.06384
14598.0, 1.0, 146.8, 151.4, 214.9, 5.0, 1.0, 0.54056
14599.0, 1.0, 108.7, 108.2, 58.9, 5.0, 1.0, 0.20335
14600.0, 1.0, 82.1, 174.9, 45.3, 5.0, 1.0, 0.04096
14601.0, 1.0, 78.4, 171.5, 49.5, 5.0, 1.0, 0.02011
14602.0, 1.0, 79.3, 178.5, 51.6, 5.0, 1.0, 0.02162
14603.0, 1.0, 205.8, 166.6, 138.1, 5.0, 1.0, 0.78127
14604.0, 1.0, 25.0, 75.6, 71.8, 5.0, 1.0, 0.56489
14605.0, 1.0, 100.4, 137.4, 58.6, 5.0, 1.0, 0.04182
14606.0, 1.0, 116.6, 219.6, 46.1, 5.0, 1.0, 0.42433
14607.0, 1.0, 77.7, 132.5, 207.8, 5.0, 1.0, 0.22776
14608.0, 1.0, 85.4, 28.4, 137.7, 5.0, 1.0, 0.54502
14609.0, 1.0, 148.0, 76.2, 176.9, 5.0, 1.0, 0.35476
14610.0, 1.0, 73.9, 136.5, 124.3, 5.0, 1.0, 0.00125
14611.0, 1.0, 96.1, 41.4, 170.7, 5.0, 1.0, 0.58079
14612.0, 1.0, 188.3, 187.6, 87.4, 5.0, 1.0, 0.42705
14613.0, 1.0, 23.4, 193.8, 38.6, 5.0, 1.0, 0.63882
14614.0, 1.0, 210.5, 163.7, 62.5, 5.0, 1.0, 0.56945
14615.0, 1.0, 190.4, 157.7, 135.3, 5.0, 1.0, 0.36001
14616.0, 1.0, 197.7, 155.9, 129.4, 5.0, 1.0, 0.42169
14617.0, 1.0, 84.4, 5.1, 75.4, 5.0, 1.0, 0.54918
14618.0, 1.0, 60.0, 32.0, 65.8, 5.0, 1.0, 0.60574
14619.0, 1.0, 186.5, 76.9, 87.4, 5.0, 1.0, 0.72515
14620.0, 1.0, 11.6, 102.1, 101.0, 5.0, 1.0, 0.46954
14621.0, 1.0, 11.1, 106.8, 104.6, 5.0, 1.0, 0.43348
14622.0, 1.0, 105.3, 32.3, 132.3, 5.0, 1.0, 0.58269
14623.0, 1.0, 139.0, 54.9, 150.9, 5.0, 1.0, 0.68436
14624.0, 1.0, 121.8, 43.7, 104.2, 5.0, 1.0, 0.52734
14625.0, 1.0, 79.2, 150.5, 164.8, 5.0, 1.0, 0.03145
14626.0, 1.0, 154.8, 100.8, 139.0, 5.0, 1.0, 0.01180
14627.0, 1.0, 159.9, 64.8, 139.5, 5.0, 1.0, 0.63656
14628.0, 1.0, 155.2, 93.0, 200.7, 5.0, 1.0, 0.30885
14629.0, 1.0, 89.7, 126.0, 107.2, 5.0, 1.0, 0.00186
14630.0, 1.0, 99.5, 30.6, 133.4, 5.0, 1.0, 0.56203
14631.0, 1.0, 126.3, 207.6, 58.3, 5.0, 1.0, 0.29316
14632.0, 1.0, 80.8, 102.9, 139.2, 5.0, 1.0, 0.00298
14633.0, 1.0, 143.9, 80.8, 142.5, 5.0, 1.0, 0.04453
14634.0, 1.0, 83.2, 113.9, 202.6, 5.0, 1.0, 0.05514
14635.0, 1.0, 93.0, 170.0, 55.3, 5.0, 1.0, 0.01938
14636.0, 1.0, 122.1, 63.9, 219.7, 5.0, 1.0, 0.71662
14637.0, 1.0, 94.5, 106.1, 127.8, 5.0, 1.0, 0.00390
14638.0, 1.0, 124.7, 171.1, 193.5, 5.0, 1.0, 0.42199
14639.0, 1.0, 87.8, 194.9, 92.6, 5.0, 1.0, 0.03135
14640.0, 1.0, 80.9, 162.4, 143.2, 5.0, 1.0, 0.02068
14641.0, 1.0, 164.0, 206.4, 112.5, 5.0, 1.0, 0.69846
14642.0, 1.0, 196.6, 102.5, 151.1, 5.0, 1.0, 0.66744
14643.0, 1.0, 82.3, 167.3, 125.1, 5.0, 1.0, 0.01076
14644.0, 1.0, 123.8, 51.8, 123.0, 5.0, 1.0, 0.46214
14645.0, 1.0, 78.1, 148.2, 206.1, 5.0, 1.0, 0.47542
14646.0, 1.0, 73.7, 28.4, 142.3, 5.0, 1.0, 0.54576
14647.0, 1.0, 151.0, 80.6, 165.7, 5.0, 1.0, 0.22352
14648.0, 1.0, 20.3, 186.2, 49.5, 5.0, 1.0, 0.57510
14649.0, 1.0, 184.9, 192.9, 121.0, 5.0, 1.0, 0.72817
14650.0, 1.0, 147.5, 97.1, 152.0, 5.0, 1.0, 0.02037
14651.0, 1.0, 93.0, 161.1, 54.9, 5.0, 1.0, 0.02301
14652.0, 1.0, 186.0, 184.6, 139.7, 5.0, 1.0, 0.74131
14653.0, 1.0, 147.7, 55.7, 108.7, 5.0, 1.0, 0.66570
14654.0, 1.0, 86.6, 136.3, 105.9, 5.0, 1.0, 0.00139
14655.0, 1.0, 124.3, 61.3, 156.5, 5.0, 1.0, 0.40743
14656.0, 1.0, 157.8, 89.8, 170.1, 5.0, 1.0, 0.20335
14657.0, 1.0, 221.5, 133.5, 81.2, 5.0, 1.0, 0.76156
14658.0, 1.0, 80.5, 186.9, 85.4, 5.0, 1.0, 0.01135
14659.0, 1.0, 85.1, 141.4, 107.1, 5.0, 1.0, 0.00131
14660.0, 1.0, 79.4, 143.3, 102.8, 5.0, 1.0, 0.00152
14661.0, 1.0, 176.5, 154.9, 149.6, 5.0, 1.0, 0.25068
14662.0, 1.0, 79.8, 115.0, 223.1, 5.0, 1.0, 0.39272
14663.0, 1.0, 203.9, 118.2, 48.2, 5.0, 1.0, 0.58024
14664.0, 1.0, 188.5, 113.4, 156.0, 5.0, 1.0, 0.35127
14665.0, 1.0, 126.7, 67.8, 135.9, 5.0, 1.0, 0.20796
14666.0, 1.0, 92.9, 162.5, 44.0, 5.0, 1.0, 0.06698
14667.0, 1.0, 94.7, 153.7, 47.5, 5.0, 1.0, 0.06456
14668.0, 1.0, 95.4, 149.3, 44.1, 5.0, 1.0, 0.11963
14669.0, 1.0, 190.8, 171.9, 121.7, 5.0, 1.0, 0.43484
14670.0, 1.0, 16.2, 87.5, 86.9, 5.0, 1.0, 0.51073
14671.0, 1.0, 137.4, 114.4, 236.1, 5.0, 1.0, 0.37703
14672.0, 1.0, 162.2, 64.2, 86.0, 5.0, 1.0, 0.65311
14673.0, 1.0, 91.6, 135.8, 50.7, 5.0, 1.0, 0.07465
14674.0, 1.0, 75.6, 141.3, 117.7, 5.0, 1.0, 0.00135
14675.0, 1.0, 158.5, 95.1, 144.4, 5.0, 1.0, 0.03120
14676.0, 1.0, 192.3, 156.3, 161.5, 5.0, 1.0, 0.64683
14677.0, 1.0, 206.1, 111.4, 138.9, 5.0, 1.0, 0.71700
14678.0, 1.0, 160.8, 99.2, 128.7, 5.0, 1.0, 0.01192
14679.0, 1.0, 217.2, 114.8, 91.3, 5.0, 1.0, 0.77978
14680.0, 1.0, 130.5, 67.4, 101.7, 5.0, 1.0, 0.25972
14681.0, 1.0, 190.2, 83.1, 67.7, 5.0, 1.0, 0.75093
14682.0, 1.0, 163.4, 71.6, 64.0, 5.0, 1.0, 0.65639
14683.0, 1.0, 192.9, 194.0, 93.3, 5.0, 1.0, 0.68505
14684.0, 1.0, 85.1, 110.2, 109.3, 5.0, 1.0, 0.00290
14685.0, 1.0, 20.2, 78.6, 80.5, 5.0, 1.0, 0.54241
14686.0, 1.0, 97.5, 207.8, 86.1, 5.0, 1.0, 0.09029
14687.0, 1.0, 154.2, 102.1, 132.1, 5.0, 1.0, 0.00642
14688.0, 1.0, 91.6, 133.4, 80.5, 5.0, 1.0, 0.00786
14689.0, 1.0, 90.4, 138.8, 78.8, 5.0, 1.0, 0.00715
14690.0, 1.0, 126.7, 202.7, 129.0, 5.0, 1.0, 0.46043
14691.0, 1.0, 96.7, 138.5, 40.0, 5.0, 1.0, 0.28748
14692.0, 1.0, 102.9, 198.8, 54.2, 5.0, 1.0, 0.06917
14693.0, 1.0, 172.8, 107.2, 180.6, 5.0, 1.0, 0.30375
14694.0, 1.0, 131.2, 68.7, 228.1, 5.0, 1.0, 0.70625
14695.0, 1.0, 90.5, 103.7, 166.5, 5.0, 1.0, 0.00501
14696.0, 1.0, 76.9, 38.4, 164.0, 5.0, 1.0, 0.55859
14697.0, 1.0, 99.3, 112.6, 50.7, 5.0, 1.0, 0.32443
14698.0, 1.0, 189.3, 158.6, 170.9, 5.0, 1.0, 0.71415
14699.0, 1.0, 94.4, 131.5, 108.9, 5.0, 1.0, 0.00109
14700.0, 1.0, 172.8, 194.9, 106.6, 5.0, 1.0, 0.52068
14701.0, 1.0, 159.9, 167.4, 168.8, 5.0, 1.0, 0.31946
14702.0, 1.0, 72.1, 135.2, 155.4, 5.0, 1.0, 0.00600
14703.0, 1.0, 87.8, 155.2, 187.1, 5.0, 1.0, 0.19933
14704.0, 1.0, 158.0, 176.6, 137.1, 5.0, 1.0, 0.22231
14705.0, 1.0, 104.1, 215.6, 110.9, 5.0, 1.0, 0.48019
14706.0, 1.0, 138.3, 59.6, 137.0, 5.0, 1.0, 0.49642
14707.0, 1.0, 81.5, 168.4, 45.6, 5.0, 1.0, 0.03355
14708.0, 1.0, 70.8, 142.2, 148.9, 5.0, 1.0, 0.00618
14709.0, 1.0, 91.8, 126.6, 75.2, 5.0, 1.0, 0.01539
14710.0, 1.0, 81.2, 9.2, 78.3, 5.0, 1.0, 0.37701
14711.0, 1.0, 114.0, 72.3, 230.3, 5.0, 1.0, 0.58832
14712.0, 1.0, 209.6, 176.3, 103.9, 5.0, 1.0, 0.74380
14713.0, 1.0, 213.1, 168.1, 108.7, 5.0, 1.0, 0.73964
14714.0, 1.0, 92.9, 149.7, 82.1, 5.0, 1.0, 0.00355
14715.0, 1.0, 194.4, 103.5, 87.9, 5.0, 1.0, 0.41407
14716.0, 1.0, 121.4, 41.2, 132.2, 5.0, 1.0, 0.69320
14717.0, 1.0, 82.0, 106.6, 115.0, 5.0, 1.0, 0.00242
14718.0, 1.0, 122.7, 217.9, 46.9, 5.0, 1.0, 0.55710
14719.0, 1.0, 142.5, 72.6, 176.6, 5.0, 1.0, 0.36897
14720.0, 1.0, 83.3, 154.9, 118.4, 5.0, 1.0, 0.00257
14721.0, 1.0, 192.3, 142.1, 161.2, 5.0, 1.0, 0.48130
14722.0, 1.0, 118.5, 37.8, 107.8, 5.0, 1.0, 0.52499
14723.0, 1.0, 85.5, 174.3, 101.2, 5.0, 1.0, 0.00890
14724.0, 1.0, 76.1, 130.0, 107.9, 5.0, 1.0, 0.00102
14725.0, 1.0, 114.5, 73.4, 146.0, 5.0, 1.0, 0.11072
14726.0, 1.0, 101.1, 40.6, 159.4, 5.0, 1.0, 0.59622
14727.0, 1.0, 112.4, 59.2, 70.0, 5.0, 1.0, 0.52281
14728.0, 1.0, 67.3, 9.0, 83.7, 5.0, 1.0, 0.52189
14729.0, 1.0, 137.1, 131.3, 229.4, 5.0, 1.0, 0.36085
14730.0, 1.0, 102.7, 121.5, 80.3, 5.0, 1.0, 0.01242
14731.0, 1.0, 207.1, 127.1, 51.4, 5.0, 1.0, 0.53281
14732.0, 1.0, 152.7, 87.6, 199.1, 5.0, 1.0, 0.33545
14733.0, 1.0, 156.4, 93.8, 194.8, 5.0, 1.0, 0.29563
14734.0, 1.0, 123.5, 62.3, 124.2, 5.0, 1.0, 0.27882
14735.0, 1.0, 179.2, 105.4, 189.6, 5.0, 1.0, 0.59938
14736.0, 1.0, 171.8, 77.1, 126.1, 5.0, 1.0, 0.49154
14737.0, 1.0, 203.7, 121.1, 62.3, 5.0, 1.0, 0.43493
14738.0, 1.0, 116.7, 58.4, 196.3, 5.0, 1.0, 0.63823
14739.0, 1.0, 220.0, 130.4, 95.2, 5.0, 1.0, 0.74298
14740.0, 1.0, 158.1, 103.1, 224.7, 5.0, 1.0, 0.51893
14741.0, 1.0, 210.0, 130.9, 63.7, 5.0, 1.0, 0.51825
14742.0, 1.0, 152.0, 80.2, 165.6, 5.0, 1.0, 0.24110
14743.0, 1.0, 132.0, 58.3, 128.0, 5.0, 1.0, 0.44766
14744.0, 1.0, 118.5, 76.0, 113.4, 5.0, 1.0, 0.08406
14745.0, 1.0, 173.3, 109.7, 205.0, 5.0, 1.0, 0.60397
14746.0, 1.0, 119.4, 166.5, 205.5, 5.0, 1.0, 0.51491
14747.0, 1.0, 131.2, 64.5, 217.4, 5.0, 1.0, 0.71980
14748.0, 1.0, 125.4, 55.4, 179.8, 5.0, 1.0, 0.67768
14749.0, 1.0, 79.0, 40.5, 171.2, 5.0, 1.0, 0.55895
14750.0, 1.0, 133.5, 205.4, 112.8, 5.0, 1.0, 0.43051
14751.0, 1.0, 75.0, 104.3, 158.3, 5.0, 1.0, 0.00281
14752.0, 1.0, 147.2, 117.6, 226.0, 5.0, 1.0, 0.30040
