edge1,edge2,anisotropy,dx,diffcoef,ltransition,htransition
3755.0, 4549.0, 0.53278, 0.71086, 1.0, 0.0, 0.0
3755.0, 4557.0, 0.54256, 0.71087, 1.0, 0.0, 0.0
3756.0, 3772.0, 0.99999, 0.49100, 1.0, 0.0, 0.0
3756.0, 4389.0, 0.30200, 0.56647, 1.0, 0.0, 0.0
3756.0, 4806.0, 0.41716, 0.56612, 1.0, 0.0, 0.0
3757.0, 3764.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3757.0, 4262.0, 0.31816, 0.56934, 1.0, 0.0, 0.0
3757.0, 4554.0, 0.41293, 0.57332, 1.0, 0.0, 0.0
3757.0, 4969.0, 0.58886, 0.70958, 1.0, 0.0, 0.0
3758.0, 4301.0, 0.39505, 0.56848, 1.0, 0.0, 0.0
3758.0, 4346.0, 0.53669, 0.79468, 1.0, 0.0, 0.0
3758.0, 4796.0, 0.25168, 0.84574, 1.0, 0.0, 0.0
3758.0, 5009.0, 0.37674, 0.60824, 1.0, 0.0, 0.0
3759.0, 3770.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3759.0, 4056.0, 0.56876, 0.75957, 1.0, 0.0, 0.0
3759.0, 4328.0, 0.25000, 0.75805, 1.0, 0.0, 0.0
3759.0, 4886.0, 0.25512, 0.53744, 1.0, 0.0, 0.0
3760.0, 3805.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3760.0, 4058.0, 0.39817, 0.57962, 1.0, 0.0, 0.0
3760.0, 4709.0, 0.43595, 0.59252, 1.0, 0.0, 0.0
3760.0, 4933.0, 0.36383, 0.70737, 1.0, 0.0, 0.0
3760.0, 4988.0, 0.36330, 0.68642, 1.0, 0.0, 0.0
3761.0, 3765.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3761.0, 4467.0, 0.33712, 0.56216, 1.0, 0.0, 0.0
3761.0, 4895.0, 0.38411, 0.53663, 1.0, 0.0, 0.0
3762.0, 4250.0, 0.39479, 0.57028, 1.0, 0.0, 0.0
3762.0, 4801.0, 0.43404, 0.59795, 1.0, 0.0, 0.0
3762.0, 5029.0, 0.34467, 0.71286, 1.0, 0.0, 0.0
3763.0, 3767.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3763.0, 4050.0, 0.25000, 0.58154, 1.0, 0.0, 0.0
3763.0, 4671.0, 0.25547, 0.55458, 1.0, 0.0, 0.0
3764.0, 4174.0, 0.56297, 0.74896, 1.0, 0.0, 0.0
3764.0, 4262.0, 0.26421, 0.56934, 1.0, 0.0, 0.0
3764.0, 4404.0, 0.25003, 0.75821, 1.0, 0.0, 0.0
3764.0, 4780.0, 0.50067, 0.68312, 1.0, 0.0, 0.0
3765.0, 4101.0, 0.56655, 0.76963, 1.0, 0.0, 0.0
3765.0, 4425.0, 0.46198, 0.63905, 1.0, 0.0, 0.0
3765.0, 4467.0, 0.53797, 0.71267, 1.0, 0.0, 0.0
3765.0, 4724.0, 0.25617, 0.56371, 1.0, 0.0, 0.0
3765.0, 4895.0, 0.25071, 0.74811, 1.0, 0.0, 0.0
3766.0, 4061.0, 0.56840, 0.75829, 1.0, 0.0, 0.0
3766.0, 4599.0, 0.35130, 0.55695, 1.0, 0.0, 0.0
3766.0, 4977.0, 0.53126, 0.74135, 1.0, 0.0, 0.0
3767.0, 3771.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3767.0, 4050.0, 0.39108, 0.57642, 1.0, 0.0, 0.0
3767.0, 4604.0, 0.42889, 0.62101, 1.0, 0.0, 0.0
3767.0, 5031.0, 0.26717, 0.59701, 1.0, 0.0, 0.0
3768.0, 3798.0, 0.43261, 0.50899, 1.0, 0.0, 0.0
3768.0, 4287.0, 0.32512, 0.57172, 1.0, 0.0, 0.0
3768.0, 4401.0, 0.70755, 0.86627, 1.0, 0.0, 0.0
3768.0, 4416.0, 0.54723, 0.75553, 1.0, 0.0, 0.0
3768.0, 4753.0, 0.25077, 0.75369, 1.0, 0.0, 0.0
3768.0, 4971.0, 0.57618, 0.80151, 1.0, 0.0, 0.0
3769.0, 3773.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3769.0, 4091.0, 0.25000, 0.76161, 1.0, 0.0, 0.0
3769.0, 4324.0, 0.57770, 0.75739, 1.0, 0.0, 0.0
3769.0, 4732.0, 0.55318, 0.71247, 1.0, 0.0, 0.0
3769.0, 4954.0, 0.36372, 0.52968, 1.0, 0.0, 0.0
3770.0, 3777.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3770.0, 4056.0, 0.25005, 0.57599, 1.0, 0.0, 0.0
3770.0, 4686.0, 0.43867, 0.62277, 1.0, 0.0, 0.0
3770.0, 4886.0, 0.56487, 0.70317, 1.0, 0.0, 0.0
3771.0, 4114.0, 0.56804, 0.76782, 1.0, 0.0, 0.0
3771.0, 4363.0, 0.25000, 0.56788, 1.0, 0.0, 0.0
3771.0, 5031.0, 0.30987, 0.56512, 1.0, 0.0, 0.0
3772.0, 3855.0, 0.42747, 0.50078, 1.0, 0.0, 0.0
3772.0, 4389.0, 0.46136, 0.64392, 1.0, 0.0, 0.0
3772.0, 4543.0, 0.35920, 0.55956, 1.0, 0.0, 0.0
3772.0, 4826.0, 0.25000, 0.75289, 1.0, 0.0, 0.0
3773.0, 3776.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3773.0, 4324.0, 0.25000, 0.56833, 1.0, 0.0, 0.0
3773.0, 4732.0, 0.25544, 0.55193, 1.0, 0.0, 0.0
3774.0, 3780.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3774.0, 4232.0, 0.41382, 0.59391, 1.0, 0.0, 0.0
3774.0, 4380.0, 0.57467, 0.75994, 1.0, 0.0, 0.0
3774.0, 4586.0, 0.65247, 0.83055, 1.0, 0.0, 0.0
3774.0, 4632.0, 0.25002, 0.72207, 1.0, 0.0, 0.0
3775.0, 3781.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3775.0, 4396.0, 0.28883, 0.57660, 1.0, 0.0, 0.0
3775.0, 4857.0, 0.25005, 0.54898, 1.0, 0.0, 0.0
3776.0, 3779.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3776.0, 4140.0, 0.40220, 0.58403, 1.0, 0.0, 0.0
3776.0, 4247.0, 0.25002, 0.61745, 1.0, 0.0, 0.0
3776.0, 4324.0, 0.57675, 0.75654, 1.0, 0.0, 0.0
3776.0, 4732.0, 0.62301, 0.77565, 1.0, 0.0, 0.0
3777.0, 3783.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3777.0, 4056.0, 0.57583, 0.76588, 1.0, 0.0, 0.0
3777.0, 4372.0, 0.47440, 0.66544, 1.0, 0.0, 0.0
3777.0, 4540.0, 0.25005, 0.71264, 1.0, 0.0, 0.0
3777.0, 4686.0, 0.33114, 0.57052, 1.0, 0.0, 0.0
3777.0, 4863.0, 0.59003, 0.74802, 1.0, 0.0, 0.0
3778.0, 4159.0, 0.39315, 0.57223, 1.0, 0.0, 0.0
3778.0, 4597.0, 0.28932, 0.83854, 1.0, 0.0, 0.0
3778.0, 4677.0, 0.43897, 0.59774, 1.0, 0.0, 0.0
3778.0, 5062.0, 0.33394, 0.74790, 1.0, 0.0, 0.0
3779.0, 3785.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3779.0, 4140.0, 0.25039, 0.57271, 1.0, 0.0, 0.0
3779.0, 4606.0, 0.26363, 0.57844, 1.0, 0.0, 0.0
3780.0, 4180.0, 0.25106, 0.57166, 1.0, 0.0, 0.0
3780.0, 4232.0, 0.59634, 0.77635, 1.0, 0.0, 0.0
3780.0, 4586.0, 0.47987, 0.64740, 1.0, 0.0, 0.0
3781.0, 3797.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3781.0, 4521.0, 0.39052, 0.55929, 1.0, 0.0, 0.0
3781.0, 4857.0, 0.41285, 0.54599, 1.0, 0.0, 0.0
3782.0, 3804.0, 0.99599, 0.56360, 1.0, 0.0, 0.0
3782.0, 4790.0, 0.45857, 0.61854, 1.0, 0.0, 0.0
3782.0, 4923.0, 0.38913, 0.55261, 1.0, 0.0, 0.0
3783.0, 3784.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3783.0, 4372.0, 0.29219, 0.57343, 1.0, 0.0, 0.0
3783.0, 4863.0, 0.25003, 0.55305, 1.0, 0.0, 0.0
3784.0, 3788.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3784.0, 4372.0, 0.67441, 0.84547, 1.0, 0.0, 0.0
3784.0, 4499.0, 0.25000, 0.71393, 1.0, 0.0, 0.0
3784.0, 4603.0, 0.32901, 0.55691, 1.0, 0.0, 0.0
3784.0, 4863.0, 0.58459, 0.74311, 1.0, 0.0, 0.0
3785.0, 3786.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3785.0, 4140.0, 0.56475, 0.75160, 1.0, 0.0, 0.0
3785.0, 4210.0, 0.25000, 0.75964, 1.0, 0.0, 0.0
3785.0, 4569.0, 0.53393, 0.70222, 1.0, 0.0, 0.0
3785.0, 4606.0, 0.51367, 0.71178, 1.0, 0.0, 0.0
3785.0, 4882.0, 0.27632, 0.58861, 1.0, 0.0, 0.0
3786.0, 3788.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3786.0, 4078.0, 0.56335, 0.75322, 1.0, 0.0, 0.0
3786.0, 4569.0, 0.26113, 0.55771, 1.0, 0.0, 0.0
3786.0, 4882.0, 0.48431, 0.69728, 1.0, 0.0, 0.0
3786.0, 4944.0, 0.38072, 0.74712, 1.0, 0.0, 0.0
3787.0, 3789.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3787.0, 4481.0, 0.25546, 0.81121, 1.0, 0.0, 0.0
3787.0, 4572.0, 0.40073, 0.55767, 1.0, 0.0, 0.0
3787.0, 5058.0, 0.43386, 0.50612, 1.0, 0.0, 0.0
3788.0, 4078.0, 0.25039, 0.57487, 1.0, 0.0, 0.0
3788.0, 4603.0, 0.45148, 0.61595, 1.0, 0.0, 0.0
3788.0, 4944.0, 0.30346, 0.70447, 1.0, 0.0, 0.0
3789.0, 3792.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3789.0, 4271.0, 0.26576, 0.56929, 1.0, 0.0, 0.0
3789.0, 4572.0, 0.25000, 0.57391, 1.0, 0.0, 0.0
3789.0, 5058.0, 0.62064, 0.71210, 1.0, 0.0, 0.0
3790.0, 4325.0, 0.29588, 0.56823, 1.0, 0.0, 0.0
3790.0, 4707.0, 0.43057, 0.58573, 1.0, 0.0, 0.0
3791.0, 3864.0, 0.43413, 0.51834, 1.0, 0.0, 0.0
3791.0, 4469.0, 0.39515, 0.56902, 1.0, 0.0, 0.0
3791.0, 4887.0, 0.42916, 0.58074, 1.0, 0.0, 0.0
3792.0, 3793.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3792.0, 4199.0, 0.58804, 0.77053, 1.0, 0.0, 0.0
3792.0, 4271.0, 0.45395, 0.63767, 1.0, 0.0, 0.0
3792.0, 4406.0, 0.57614, 0.75241, 1.0, 0.0, 0.0
3792.0, 4695.0, 0.25358, 0.76440, 1.0, 0.0, 0.0
3793.0, 3795.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3793.0, 4152.0, 0.39312, 0.57230, 1.0, 0.0, 0.0
3793.0, 4271.0, 0.25778, 0.81033, 1.0, 0.0, 0.0
3793.0, 4695.0, 0.44162, 0.59915, 1.0, 0.0, 0.0
3794.0, 4148.0, 0.56797, 0.75412, 1.0, 0.0, 0.0
3794.0, 4238.0, 0.25000, 0.75584, 1.0, 0.0, 0.0
3794.0, 4267.0, 0.39230, 0.56932, 1.0, 0.0, 0.0
3794.0, 4966.0, 0.58395, 0.70590, 1.0, 0.0, 0.0
3794.0, 5079.0, 0.32795, 0.77257, 1.0, 0.0, 0.0
3795.0, 3796.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3795.0, 4152.0, 0.56521, 0.77126, 1.0, 0.0, 0.0
3795.0, 4438.0, 0.53583, 0.71246, 1.0, 0.0, 0.0
3795.0, 4442.0, 0.45651, 0.63159, 1.0, 0.0, 0.0
3795.0, 4695.0, 0.25633, 0.57517, 1.0, 0.0, 0.0
3795.0, 4919.0, 0.25081, 0.74594, 1.0, 0.0, 0.0
3796.0, 4177.0, 0.59296, 0.77566, 1.0, 0.0, 0.0
3796.0, 4438.0, 0.33505, 0.56371, 1.0, 0.0, 0.0
3796.0, 4919.0, 0.38367, 0.53426, 1.0, 0.0, 0.0
3797.0, 3799.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3797.0, 4096.0, 0.40971, 0.59488, 1.0, 0.0, 0.0
3797.0, 4240.0, 0.42674, 0.60857, 1.0, 0.0, 0.0
3797.0, 4482.0, 0.55186, 0.78813, 1.0, 0.0, 0.0
3797.0, 4521.0, 0.54398, 0.78598, 1.0, 0.0, 0.0
3797.0, 4857.0, 0.25003, 0.73512, 1.0, 0.0, 0.0
3797.0, 4925.0, 0.25001, 0.77113, 1.0, 0.0, 0.0
3798.0, 4416.0, 0.36630, 0.57003, 1.0, 0.0, 0.0
3798.0, 4753.0, 0.41665, 0.58409, 1.0, 0.0, 0.0
3799.0, 3803.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3799.0, 4240.0, 0.25473, 0.57213, 1.0, 0.0, 0.0
3799.0, 4662.0, 0.49233, 0.65712, 1.0, 0.0, 0.0
3799.0, 4925.0, 0.39601, 0.55931, 1.0, 0.0, 0.0
3800.0, 3802.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3800.0, 3803.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3800.0, 4290.0, 0.38838, 0.56878, 1.0, 0.0, 0.0
3800.0, 4783.0, 0.40665, 0.55051, 1.0, 0.0, 0.0
3801.0, 4112.0, 0.56735, 0.75485, 1.0, 0.0, 0.0
3801.0, 4305.0, 0.26042, 0.56844, 1.0, 0.0, 0.0
3801.0, 4510.0, 0.49211, 0.66336, 1.0, 0.0, 0.0
3802.0, 4403.0, 0.31023, 0.56567, 1.0, 0.0, 0.0
3802.0, 4783.0, 0.25001, 0.59262, 1.0, 0.0, 0.0
3802.0, 5056.0, 0.34564, 0.77320, 1.0, 0.0, 0.0
3803.0, 4265.0, 0.57557, 0.75889, 1.0, 0.0, 0.0
3803.0, 4290.0, 0.57274, 0.75354, 1.0, 0.0, 0.0
3803.0, 4783.0, 0.25000, 0.70946, 1.0, 0.0, 0.0
3803.0, 4925.0, 0.25003, 0.53312, 1.0, 0.0, 0.0
3804.0, 3875.0, 0.31113, 0.45983, 1.0, 0.0, 0.0
3804.0, 3890.0, 0.28635, 0.48852, 1.0, 0.0, 0.0
3804.0, 4239.0, 0.42740, 0.74487, 1.0, 0.0, 0.0
3804.0, 4790.0, 0.37970, 0.56730, 1.0, 0.0, 0.0
3804.0, 5045.0, 0.45324, 0.69591, 1.0, 0.0, 0.0
3805.0, 3806.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3805.0, 4045.0, 0.39229, 0.57395, 1.0, 0.0, 0.0
3805.0, 4058.0, 0.38419, 0.57300, 1.0, 0.0, 0.0
3805.0, 4933.0, 0.32956, 0.68905, 1.0, 0.0, 0.0
3806.0, 3807.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3806.0, 4045.0, 0.39229, 0.57395, 1.0, 0.0, 0.0
3806.0, 4711.0, 0.39452, 0.56952, 1.0, 0.0, 0.0
3806.0, 4955.0, 0.29489, 0.71842, 1.0, 0.0, 0.0
3807.0, 3808.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3807.0, 4711.0, 0.39452, 0.56952, 1.0, 0.0, 0.0
3807.0, 4822.0, 0.40452, 0.55078, 1.0, 0.0, 0.0
3807.0, 4955.0, 0.38356, 0.76836, 1.0, 0.0, 0.0
3808.0, 3809.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3808.0, 4691.0, 0.39472, 0.56912, 1.0, 0.0, 0.0
3808.0, 4822.0, 0.40452, 0.55078, 1.0, 0.0, 0.0
3809.0, 3811.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3809.0, 4103.0, 0.39387, 0.57080, 1.0, 0.0, 0.0
3809.0, 4691.0, 0.39472, 0.56912, 1.0, 0.0, 0.0
3810.0, 3814.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3810.0, 3819.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3810.0, 4433.0, 0.59740, 0.77200, 1.0, 0.0, 0.0
3810.0, 4453.0, 0.58047, 0.75324, 1.0, 0.0, 0.0
3810.0, 4489.0, 0.25007, 0.67703, 1.0, 0.0, 0.0
3810.0, 4829.0, 0.36450, 0.54218, 1.0, 0.0, 0.0
3811.0, 3812.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3811.0, 4103.0, 0.39387, 0.57080, 1.0, 0.0, 0.0
3811.0, 4496.0, 0.44203, 0.60850, 1.0, 0.0, 0.0
3811.0, 4836.0, 0.25000, 0.61226, 1.0, 0.0, 0.0
3812.0, 3813.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3812.0, 4053.0, 0.40088, 0.58049, 1.0, 0.0, 0.0
3812.0, 4496.0, 0.33860, 0.55890, 1.0, 0.0, 0.0
3813.0, 3815.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3813.0, 4052.0, 0.39461, 0.56934, 1.0, 0.0, 0.0
3813.0, 4053.0, 0.38187, 0.57149, 1.0, 0.0, 0.0
3814.0, 3822.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3814.0, 4376.0, 0.40176, 0.55577, 1.0, 0.0, 0.0
3814.0, 4453.0, 0.39770, 0.56336, 1.0, 0.0, 0.0
3814.0, 4829.0, 0.52495, 0.76277, 1.0, 0.0, 0.0
3814.0, 4961.0, 0.53971, 0.75340, 1.0, 0.0, 0.0
3815.0, 3817.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3815.0, 4052.0, 0.25000, 0.56934, 1.0, 0.0, 0.0
3815.0, 4722.0, 0.25598, 0.55118, 1.0, 0.0, 0.0
3816.0, 3818.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3816.0, 3823.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3816.0, 4357.0, 0.25000, 0.68058, 1.0, 0.0, 0.0
3816.0, 4820.0, 0.40103, 0.55711, 1.0, 0.0, 0.0
3816.0, 4874.0, 0.55617, 0.71303, 1.0, 0.0, 0.0
3817.0, 3819.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3817.0, 4052.0, 0.57657, 0.75773, 1.0, 0.0, 0.0
3817.0, 4104.0, 0.30161, 0.90341, 1.0, 0.0, 0.0
3817.0, 4366.0, 0.39568, 0.56725, 1.0, 0.0, 0.0
3817.0, 4708.0, 0.34466, 0.87604, 1.0, 0.0, 0.0
3817.0, 4722.0, 0.62516, 0.77655, 1.0, 0.0, 0.0
3818.0, 3824.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3818.0, 4470.0, 0.57886, 0.75508, 1.0, 0.0, 0.0
3818.0, 4817.0, 0.26010, 0.56741, 1.0, 0.0, 0.0
3818.0, 4820.0, 0.25000, 0.58436, 1.0, 0.0, 0.0
3819.0, 4366.0, 0.39568, 0.56725, 1.0, 0.0, 0.0
3819.0, 4708.0, 0.28784, 0.84037, 1.0, 0.0, 0.0
3819.0, 4829.0, 0.43751, 0.57630, 1.0, 0.0, 0.0
3820.0, 3821.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3820.0, 3825.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3820.0, 4420.0, 0.25000, 0.56712, 1.0, 0.0, 0.0
3820.0, 4735.0, 0.28413, 0.58026, 1.0, 0.0, 0.0
3820.0, 4989.0, 0.63318, 0.76615, 1.0, 0.0, 0.0
3821.0, 3826.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3821.0, 4420.0, 0.39574, 0.56712, 1.0, 0.0, 0.0
3821.0, 4795.0, 0.34889, 0.55078, 1.0, 0.0, 0.0
3821.0, 4989.0, 0.38435, 0.70321, 1.0, 0.0, 0.0
3822.0, 3823.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3822.0, 4453.0, 0.39770, 0.56336, 1.0, 0.0, 0.0
3822.0, 4470.0, 0.57886, 0.75508, 1.0, 0.0, 0.0
3822.0, 4874.0, 0.41593, 0.62595, 1.0, 0.0, 0.0
3822.0, 4961.0, 0.25216, 0.59107, 1.0, 0.0, 0.0
3823.0, 4433.0, 0.55987, 0.73834, 1.0, 0.0, 0.0
3823.0, 4859.0, 0.25090, 0.74636, 1.0, 0.0, 0.0
3823.0, 4874.0, 0.25489, 0.55031, 1.0, 0.0, 0.0
3824.0, 3825.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
3824.0, 4342.0, 0.25000, 0.75364, 1.0, 0.0, 0.0
3824.0, 4562.0, 0.39370, 0.57113, 1.0, 0.0, 0.0
3824.0, 4817.0, 0.52932, 0.71141, 1.0, 0.0, 0.0
3824.0, 4820.0, 0.56700, 0.76907, 1.0, 0.0, 0.0
3825.0, 4342.0, 0.39460, 0.56935, 1.0, 0.0, 0.0
3825.0, 4420.0, 0.57801, 0.75606, 1.0, 0.0, 0.0
3825.0, 4562.0, 0.25000, 0.75907, 1.0, 0.0, 0.0
3825.0, 4735.0, 0.66075, 0.84290, 1.0, 0.0, 0.0
3826.0, 3827.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3826.0, 4190.0, 0.39564, 0.56732, 1.0, 0.0, 0.0
3826.0, 4795.0, 0.44102, 0.59444, 1.0, 0.0, 0.0
3826.0, 4989.0, 0.31874, 0.66848, 1.0, 0.0, 0.0
3827.0, 3828.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3827.0, 4179.0, 0.57793, 0.75615, 1.0, 0.0, 0.0
3827.0, 4190.0, 0.39564, 0.56732, 1.0, 0.0, 0.0
3827.0, 4760.0, 0.34889, 0.55078, 1.0, 0.0, 0.0
3828.0, 3829.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3828.0, 4179.0, 0.25000, 0.56725, 1.0, 0.0, 0.0
3828.0, 4760.0, 0.44102, 0.59444, 1.0, 0.0, 0.0
3828.0, 4841.0, 0.25785, 0.78442, 1.0, 0.0, 0.0
3829.0, 3830.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3829.0, 4179.0, 0.57793, 0.75615, 1.0, 0.0, 0.0
3829.0, 4421.0, 0.26894, 0.83852, 1.0, 0.0, 0.0
3829.0, 4800.0, 0.25939, 0.56450, 1.0, 0.0, 0.0
3829.0, 4841.0, 0.41831, 0.88603, 1.0, 0.0, 0.0
3829.0, 5016.0, 0.60383, 0.78163, 1.0, 0.0, 0.0
3830.0, 3831.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3830.0, 4474.0, 0.39328, 0.57198, 1.0, 0.0, 0.0
3830.0, 4800.0, 0.53311, 0.71097, 1.0, 0.0, 0.0
3830.0, 5016.0, 0.25315, 0.56928, 1.0, 0.0, 0.0
3831.0, 3833.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3831.0, 4335.0, 0.25014, 0.76617, 1.0, 0.0, 0.0
3831.0, 4474.0, 0.39328, 0.57198, 1.0, 0.0, 0.0
3831.0, 4807.0, 0.40263, 0.55418, 1.0, 0.0, 0.0
3831.0, 5016.0, 0.54945, 0.73294, 1.0, 0.0, 0.0
3832.0, 3833.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3832.0, 3834.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3832.0, 4472.0, 0.25000, 0.57188, 1.0, 0.0, 0.0
3832.0, 4764.0, 0.35343, 0.59657, 1.0, 0.0, 0.0
3833.0, 4472.0, 0.57493, 0.75964, 1.0, 0.0, 0.0
3833.0, 4764.0, 0.72189, 0.90963, 1.0, 0.0, 0.0
3833.0, 4807.0, 0.40263, 0.55418, 1.0, 0.0, 0.0
3833.0, 5070.0, 0.25101, 0.61524, 1.0, 0.0, 0.0
3834.0, 3835.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3834.0, 4215.0, 0.35226, 0.55799, 1.0, 0.0, 0.0
3834.0, 4472.0, 0.57493, 0.75964, 1.0, 0.0, 0.0
3834.0, 4764.0, 0.40131, 0.61997, 1.0, 0.0, 0.0
3834.0, 5073.0, 0.61901, 0.70994, 1.0, 0.0, 0.0
3835.0, 3836.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3835.0, 4215.0, 0.43240, 0.59608, 1.0, 0.0, 0.0
3835.0, 4788.0, 0.57909, 0.75482, 1.0, 0.0, 0.0
3835.0, 5073.0, 0.25001, 0.50600, 1.0, 0.0, 0.0
3836.0, 3837.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
3836.0, 4568.0, 0.25000, 0.56577, 1.0, 0.0, 0.0
3836.0, 4788.0, 0.25000, 0.56547, 1.0, 0.0, 0.0
3836.0, 5006.0, 0.60066, 0.73076, 1.0, 0.0, 0.0
3836.0, 5073.0, 0.62205, 0.71278, 1.0, 0.0, 0.0
3837.0, 3838.0, 0.99998, 0.50078, 1.0, 0.0, 0.0
3837.0, 4459.0, 0.57237, 0.76274, 1.0, 0.0, 0.0
3837.0, 4788.0, 0.57909, 0.75482, 1.0, 0.0, 0.0
3837.0, 5006.0, 0.25000, 0.53323, 1.0, 0.0, 0.0
3837.0, 5074.0, 0.25000, 0.60280, 1.0, 0.0, 0.0
3838.0, 3839.0, 0.43125, 0.50050, 1.0, 0.0, 0.0
3838.0, 4459.0, 0.25000, 0.57452, 1.0, 0.0, 0.0
3838.0, 4630.0, 0.25000, 0.76444, 1.0, 0.0, 0.0
3838.0, 4907.0, 0.56710, 0.76502, 1.0, 0.0, 0.0
3838.0, 5006.0, 0.60132, 0.73215, 1.0, 0.0, 0.0
3839.0, 3852.0, 0.99930, 0.48567, 1.0, 0.0, 0.0
3839.0, 4022.0, 0.25002, 0.67255, 1.0, 0.0, 0.0
3839.0, 4459.0, 0.38835, 0.57452, 1.0, 0.0, 0.0
3839.0, 4848.0, 0.44507, 0.61464, 1.0, 0.0, 0.0
3840.0, 4311.0, 0.25324, 0.79242, 1.0, 0.0, 0.0
3840.0, 4693.0, 0.46885, 0.63066, 1.0, 0.0, 0.0
3840.0, 4746.0, 0.37275, 0.55313, 1.0, 0.0, 0.0
3841.0, 4552.0, 0.39083, 0.57711, 1.0, 0.0, 0.0
3841.0, 4880.0, 0.40313, 0.55114, 1.0, 0.0, 0.0
3842.0, 3966.0, 0.25001, 0.69820, 1.0, 0.0, 0.0
3842.0, 3992.0, 0.51188, 0.84915, 1.0, 0.0, 0.0
3842.0, 4811.0, 0.56702, 0.76416, 1.0, 0.0, 0.0
3842.0, 4892.0, 0.25002, 0.74204, 1.0, 0.0, 0.0
3842.0, 4893.0, 0.38679, 0.56311, 1.0, 0.0, 0.0
3843.0, 4737.0, 0.55212, 0.79171, 1.0, 0.0, 0.0
3843.0, 4821.0, 0.40189, 0.57162, 1.0, 0.0, 0.0
3843.0, 4994.0, 0.61566, 0.76508, 1.0, 0.0, 0.0
3844.0, 3883.0, 0.98218, 0.47385, 1.0, 0.0, 0.0
3844.0, 3896.0, 0.32834, 0.48321, 1.0, 0.0, 0.0
3844.0, 4523.0, 0.27670, 0.57687, 1.0, 0.0, 0.0
3844.0, 4793.0, 0.49996, 0.64625, 1.0, 0.0, 0.0
3844.0, 4973.0, 0.28449, 0.61905, 1.0, 0.0, 0.0
3845.0, 3984.0, 0.52828, 0.81540, 1.0, 0.0, 0.0
3845.0, 3996.0, 0.25002, 0.66507, 1.0, 0.0, 0.0
3845.0, 4927.0, 0.25029, 0.58029, 1.0, 0.0, 0.0
