vertices,celtype,loc_x,loc_y,loc_z,state,tcounter
4997.0, 1.0, 225.0, 131.6, 117.2, 5.0, 1.0
4998.0, 1.0, 224.0, 135.8, 124.2, 5.0, 1.0
4999.0, 1.0, 135.7, 58.0, 206.5, 5.0, 1.0
5000.0, 1.0, 137.5, 57.1, 202.0, 5.0, 1.0
5001.0, 1.0, 134.7, 57.0, 203.6, 5.0, 1.0
5002.0, 1.0, 217.0, 116.1, 55.5, 5.0, 1.0
5003.0, 1.0, 218.1, 116.3, 58.8, 5.0, 1.0
5004.0, 1.0, 218.6, 119.3, 56.9, 5.0, 1.0
5005.0, 1.0, 202.4, 128.8, 179.1, 5.0, 1.0
5006.0, 1.0, 197.8, 130.7, 187.6, 5.0, 1.0
5007.0, 1.0, 202.1, 137.5, 179.6, 5.0, 1.0
5008.0, 1.0, 129.5, 153.3, 236.0, 5.0, 1.0
5009.0, 1.0, 120.2, 151.2, 239.1, 5.0, 1.0
5010.0, 1.0, 129.3, 57.0, 206.0, 5.0, 1.0
5011.0, 1.0, 132.2, 58.1, 209.2, 5.0, 1.0
5012.0, 1.0, 132.6, 57.3, 206.5, 5.0, 1.0
5013.0, 1.0, 204.9, 106.2, 157.3, 5.0, 1.0
5014.0, 1.0, 201.4, 104.4, 163.7, 5.0, 1.0
5015.0, 1.0, 204.9, 112.1, 164.1, 5.0, 1.0
5016.0, 1.0, 212.4, 99.9, 69.4, 5.0, 1.0
5017.0, 1.0, 209.5, 94.3, 72.4, 5.0, 1.0
5018.0, 1.0, 213.7, 100.6, 74.1, 5.0, 1.0
5019.0, 1.0, 216.5, 139.4, 146.9, 5.0, 1.0
5020.0, 1.0, 216.2, 144.5, 146.4, 5.0, 1.0
5021.0, 1.0, 218.3, 140.9, 141.2, 5.0, 1.0
5022.0, 1.0, 179.3, 99.2, 206.4, 5.0, 1.0
5023.0, 1.0, 182.1, 107.0, 207.2, 5.0, 1.0
5024.0, 1.0, 182.6, 100.5, 201.2, 5.0, 1.0
5025.0, 1.0, 216.9, 121.5, 51.4, 5.0, 1.0
5026.0, 1.0, 186.4, 107.3, 199.5, 5.0, 1.0
5027.0, 1.0, 152.9, 116.5, 242.4, 5.0, 1.0
5028.0, 1.0, 142.9, 158.0, 227.2, 5.0, 1.0
5029.0, 1.0, 152.0, 160.2, 220.4, 5.0, 1.0
5030.0, 1.0, 149.0, 151.0, 230.6, 5.0, 1.0
5031.0, 1.0, 217.7, 119.9, 53.8, 5.0, 1.0
5032.0, 1.0, 194.4, 105.9, 182.0, 5.0, 1.0
5033.0, 1.0, 194.0, 112.8, 188.5, 5.0, 1.0
5034.0, 1.0, 198.8, 113.7, 179.7, 5.0, 1.0
5035.0, 1.0, 191.9, 77.7, 127.6, 5.0, 1.0
5036.0, 1.0, 194.4, 81.1, 132.3, 5.0, 1.0
5037.0, 1.0, 197.0, 81.7, 125.1, 5.0, 1.0
5038.0, 1.0, 153.7, 58.5, 177.5, 5.0, 1.0
5039.0, 1.0, 157.2, 151.0, 225.8, 5.0, 1.0
5040.0, 1.0, 211.4, 96.2, 77.8, 5.0, 1.0
5041.0, 1.0, 219.6, 119.4, 60.8, 5.0, 1.0
5042.0, 1.0, 126.3, 98.6, 255.9, 5.0, 1.0
5043.0, 1.0, 158.2, 58.6, 162.3, 5.0, 1.0
5044.0, 1.0, 162.6, 63.2, 170.0, 5.0, 1.0
5045.0, 1.0, 166.2, 63.9, 162.6, 5.0, 1.0
5046.0, 1.0, 158.3, 163.6, 213.5, 5.0, 1.0
5047.0, 1.0, 218.8, 121.4, 55.8, 5.0, 1.0
5048.0, 1.0, 219.6, 121.0, 58.1, 5.0, 1.0
5049.0, 1.0, 187.0, 72.7, 122.1, 5.0, 1.0
5050.0, 1.0, 193.0, 77.6, 121.5, 5.0, 1.0
5051.0, 1.0, 217.9, 145.7, 142.0, 5.0, 1.0
5052.0, 1.0, 190.3, 103.6, 188.9, 5.0, 1.0
5053.0, 1.0, 198.7, 97.3, 45.0, 5.0, 1.0
5054.0, 1.0, 191.6, 93.2, 43.1, 5.0, 1.0
5055.0, 1.0, 216.1, 123.5, 143.2, 5.0, 1.0
5056.0, 1.0, 216.1, 117.7, 138.5, 5.0, 1.0
5057.0, 1.0, 213.9, 118.4, 145.4, 5.0, 1.0
5058.0, 1.0, 198.3, 139.9, 185.9, 5.0, 1.0
5059.0, 1.0, 122.2, 64.9, 229.5, 5.0, 1.0
5060.0, 1.0, 120.3, 66.4, 233.1, 5.0, 1.0
5061.0, 1.0, 123.6, 66.8, 234.4, 5.0, 1.0
5062.0, 1.0, 223.3, 128.2, 122.6, 5.0, 1.0
5063.0, 1.0, 117.4, 67.1, 233.9, 5.0, 1.0
5064.0, 1.0, 120.8, 68.0, 236.8, 5.0, 1.0
5065.0, 1.0, 198.8, 85.3, 131.3, 5.0, 1.0
5066.0, 1.0, 126.6, 147.2, 241.9, 5.0, 1.0
5067.0, 1.0, 138.1, 54.8, 190.5, 5.0, 1.0
5068.0, 1.0, 126.1, 65.6, 232.0, 5.0, 1.0
5069.0, 1.0, 127.4, 67.9, 236.4, 5.0, 1.0
5070.0, 1.0, 183.5, 68.8, 73.1, 5.0, 1.0
5071.0, 1.0, 180.6, 65.4, 80.3, 5.0, 1.0
5072.0, 1.0, 186.3, 69.5, 79.6, 5.0, 1.0
5073.0, 1.0, 177.4, 68.4, 63.8, 5.0, 1.0
5074.0, 1.0, 173.8, 70.0, 58.0, 5.0, 1.0
5075.0, 1.0, 171.7, 65.6, 63.7, 5.0, 1.0
5076.0, 1.0, 134.8, 68.1, 233.4, 5.0, 1.0
5077.0, 1.0, 138.6, 68.0, 229.3, 5.0, 1.0
5078.0, 1.0, 134.7, 65.8, 227.9, 5.0, 1.0
5079.0, 1.0, 161.5, 56.9, 127.6, 5.0, 1.0
5080.0, 1.0, 161.6, 57.9, 136.0, 5.0, 1.0
5081.0, 1.0, 166.5, 60.3, 131.9, 5.0, 1.0
5082.0, 1.0, 129.8, 60.1, 216.1, 5.0, 1.0
5083.0, 1.0, 128.0, 59.1, 213.7, 5.0, 1.0
5084.0, 1.0, 127.8, 60.4, 217.6, 5.0, 1.0
5085.0, 1.0, 141.5, 55.1, 188.1, 5.0, 1.0
5086.0, 1.0, 138.0, 53.7, 184.6, 5.0, 1.0
5087.0, 1.0, 178.3, 64.2, 108.8, 5.0, 1.0
5088.0, 1.0, 172.6, 60.9, 110.9, 5.0, 1.0
5089.0, 1.0, 176.1, 63.7, 115.8, 5.0, 1.0
5090.0, 1.0, 199.7, 81.5, 76.5, 5.0, 1.0
5091.0, 1.0, 204.0, 86.7, 75.6, 5.0, 1.0
5092.0, 1.0, 201.4, 85.1, 70.1, 5.0, 1.0
5093.0, 1.0, 194.3, 76.9, 111.7, 5.0, 1.0
5094.0, 1.0, 200.2, 82.1, 112.1, 5.0, 1.0
5095.0, 1.0, 196.6, 78.2, 107.0, 5.0, 1.0
5096.0, 1.0, 133.0, 97.7, 253.9, 5.0, 1.0
5097.0, 1.0, 133.5, 88.4, 252.4, 5.0, 1.0
5098.0, 1.0, 140.0, 71.1, 234.0, 5.0, 1.0
5099.0, 1.0, 162.8, 77.8, 210.8, 5.0, 1.0
5100.0, 1.0, 166.1, 77.8, 204.5, 5.0, 1.0
5101.0, 1.0, 161.4, 72.9, 204.2, 5.0, 1.0
5102.0, 1.0, 167.6, 66.5, 59.3, 5.0, 1.0
5103.0, 1.0, 158.6, 72.8, 209.6, 5.0, 1.0
5104.0, 1.0, 186.4, 73.3, 128.7, 5.0, 1.0
5105.0, 1.0, 140.2, 58.4, 204.3, 5.0, 1.0
5106.0, 1.0, 207.8, 154.2, 161.2, 5.0, 1.0
5107.0, 1.0, 209.6, 152.6, 158.7, 5.0, 1.0
5108.0, 1.0, 218.0, 123.4, 137.4, 5.0, 1.0
5109.0, 1.0, 189.5, 107.7, 194.0, 5.0, 1.0
5110.0, 1.0, 181.0, 66.7, 114.2, 5.0, 1.0
5111.0, 1.0, 149.1, 59.5, 193.0, 5.0, 1.0
5112.0, 1.0, 152.2, 62.5, 196.8, 5.0, 1.0
5113.0, 1.0, 155.0, 62.9, 191.3, 5.0, 1.0
5114.0, 1.0, 198.2, 107.1, 174.7, 5.0, 1.0
5115.0, 1.0, 208.7, 132.4, 166.3, 5.0, 1.0
5116.0, 1.0, 207.9, 140.4, 167.0, 5.0, 1.0
5117.0, 1.0, 210.1, 136.3, 162.5, 5.0, 1.0
5118.0, 1.0, 198.7, 102.5, 41.2, 5.0, 1.0
5119.0, 1.0, 224.4, 123.1, 108.1, 5.0, 1.0
5120.0, 1.0, 118.0, 66.1, 231.5, 5.0, 1.0
5121.0, 1.0, 205.6, 155.6, 165.1, 5.0, 1.0
5122.0, 1.0, 204.4, 153.6, 168.6, 5.0, 1.0
5123.0, 1.0, 141.8, 58.0, 199.5, 5.0, 1.0
5124.0, 1.0, 219.8, 110.7, 80.5, 5.0, 1.0
5125.0, 1.0, 174.2, 63.4, 122.3, 5.0, 1.0
5126.0, 1.0, 181.1, 67.8, 120.0, 5.0, 1.0
5127.0, 1.0, 207.9, 113.1, 156.6, 5.0, 1.0
5128.0, 1.0, 196.9, 79.9, 117.3, 5.0, 1.0
5129.0, 1.0, 222.7, 141.5, 128.4, 5.0, 1.0
5130.0, 1.0, 129.1, 66.7, 233.5, 5.0, 1.0
5131.0, 1.0, 219.0, 112.0, 71.7, 5.0, 1.0
5132.0, 1.0, 219.6, 114.3, 68.8, 5.0, 1.0
5133.0, 1.0, 217.9, 111.0, 67.7, 5.0, 1.0
5134.0, 1.0, 175.5, 61.4, 94.3, 5.0, 1.0
5135.0, 1.0, 170.8, 59.0, 101.8, 5.0, 1.0
5136.0, 1.0, 177.2, 62.8, 101.4, 5.0, 1.0
5137.0, 1.0, 218.7, 129.7, 139.2, 5.0, 1.0
5138.0, 1.0, 217.9, 135.2, 143.1, 5.0, 1.0
5139.0, 1.0, 219.4, 136.7, 138.0, 5.0, 1.0
5140.0, 1.0, 215.7, 117.2, 51.6, 5.0, 1.0
5141.0, 1.0, 197.0, 80.4, 70.9, 5.0, 1.0
5142.0, 1.0, 222.5, 116.3, 85.7, 5.0, 1.0
5143.0, 1.0, 222.9, 118.5, 82.0, 5.0, 1.0
5144.0, 1.0, 136.4, 128.1, 248.6, 5.0, 1.0
5145.0, 1.0, 144.5, 130.3, 244.7, 5.0, 1.0
5146.0, 1.0, 95.4, 123.3, 245.7, 5.0, 1.0
5147.0, 1.0, 103.2, 122.2, 249.6, 5.0, 1.0
5148.0, 1.0, 96.3, 115.4, 247.5, 5.0, 1.0
5149.0, 1.0, 109.2, 93.4, 255.5, 5.0, 1.0
5150.0, 1.0, 108.2, 83.5, 251.2, 5.0, 1.0
5151.0, 1.0, 101.3, 92.1, 250.8, 5.0, 1.0
5152.0, 1.0, 178.8, 67.2, 125.5, 5.0, 1.0
5153.0, 1.0, 178.0, 109.2, 215.0, 5.0, 1.0
5154.0, 1.0, 181.7, 114.8, 211.1, 5.0, 1.0
5155.0, 1.0, 177.3, 103.2, 212.5, 5.0, 1.0
5156.0, 1.0, 172.8, 98.3, 216.7, 5.0, 1.0
5157.0, 1.0, 174.0, 104.5, 218.6, 5.0, 1.0
5158.0, 1.0, 169.3, 57.8, 94.5, 5.0, 1.0
5159.0, 1.0, 138.6, 92.9, 251.0, 5.0, 1.0
5160.0, 1.0, 205.9, 127.7, 171.9, 5.0, 1.0
5161.0, 1.0, 205.8, 135.8, 172.2, 5.0, 1.0
5162.0, 1.0, 131.9, 66.0, 230.7, 5.0, 1.0
5163.0, 1.0, 198.6, 84.2, 64.4, 5.0, 1.0
5164.0, 1.0, 123.3, 112.1, 254.0, 5.0, 1.0
5165.0, 1.0, 131.4, 112.9, 252.8, 5.0, 1.0
5166.0, 1.0, 128.6, 105.2, 254.2, 5.0, 1.0
5167.0, 1.0, 143.4, 70.9, 229.6, 5.0, 1.0
5168.0, 1.0, 175.5, 97.4, 211.4, 5.0, 1.0
5169.0, 1.0, 131.4, 69.1, 237.4, 5.0, 1.0
5170.0, 1.0, 175.6, 151.9, 210.0, 5.0, 1.0
5171.0, 1.0, 168.3, 151.5, 217.4, 5.0, 1.0
5172.0, 1.0, 167.4, 158.0, 212.7, 5.0, 1.0
5173.0, 1.0, 211.5, 95.1, 108.8, 5.0, 1.0
5174.0, 1.0, 208.3, 90.0, 104.1, 5.0, 1.0
5175.0, 1.0, 207.7, 90.4, 110.2, 5.0, 1.0
5176.0, 1.0, 153.9, 73.7, 219.3, 5.0, 1.0
5177.0, 1.0, 159.3, 78.1, 217.7, 5.0, 1.0
5178.0, 1.0, 155.9, 72.4, 214.1, 5.0, 1.0
5179.0, 1.0, 128.9, 58.2, 211.1, 5.0, 1.0
5180.0, 1.0, 132.7, 59.1, 212.0, 5.0, 1.0
5181.0, 1.0, 183.1, 66.7, 86.3, 5.0, 1.0
5182.0, 1.0, 113.9, 77.3, 248.7, 5.0, 1.0
5183.0, 1.0, 121.0, 75.8, 249.1, 5.0, 1.0
5184.0, 1.0, 117.4, 73.3, 245.0, 5.0, 1.0
5185.0, 1.0, 208.7, 92.5, 115.4, 5.0, 1.0
5186.0, 1.0, 211.8, 94.8, 103.3, 5.0, 1.0
5187.0, 1.0, 164.0, 82.3, 215.6, 5.0, 1.0
5188.0, 1.0, 159.4, 75.5, 213.2, 5.0, 1.0
5189.0, 1.0, 213.7, 113.9, 142.4, 5.0, 1.0
5190.0, 1.0, 214.4, 110.8, 136.1, 5.0, 1.0
5191.0, 1.0, 211.2, 106.1, 139.5, 5.0, 1.0
5192.0, 1.0, 166.5, 117.3, 230.7, 5.0, 1.0
5193.0, 1.0, 162.1, 123.2, 234.2, 5.0, 1.0
5194.0, 1.0, 169.0, 124.0, 227.3, 5.0, 1.0
5195.0, 1.0, 191.8, 84.0, 151.4, 5.0, 1.0
5196.0, 1.0, 195.3, 85.2, 143.7, 5.0, 1.0
5197.0, 1.0, 189.3, 80.0, 145.9, 5.0, 1.0
5198.0, 1.0, 124.0, 61.1, 219.9, 5.0, 1.0
5199.0, 1.0, 124.0, 62.1, 222.7, 5.0, 1.0
5200.0, 1.0, 126.7, 62.0, 222.0, 5.0, 1.0
5201.0, 1.0, 163.5, 61.0, 155.2, 5.0, 1.0
5202.0, 1.0, 196.7, 77.4, 100.8, 5.0, 1.0
5203.0, 1.0, 200.2, 81.5, 105.8, 5.0, 1.0
5204.0, 1.0, 200.5, 81.2, 100.2, 5.0, 1.0
5205.0, 1.0, 218.5, 113.5, 64.8, 5.0, 1.0
5206.0, 1.0, 122.3, 80.1, 252.3, 5.0, 1.0
5207.0, 1.0, 116.7, 80.9, 252.9, 5.0, 1.0
5208.0, 1.0, 164.4, 73.8, 199.0, 5.0, 1.0
5209.0, 1.0, 169.4, 78.5, 198.1, 5.0, 1.0
5210.0, 1.0, 157.3, 55.2, 132.1, 5.0, 1.0
5211.0, 1.0, 134.9, 56.1, 200.3, 5.0, 1.0
5212.0, 1.0, 73.1, 104.9, 229.4, 5.0, 1.0
5213.0, 1.0, 77.3, 112.7, 231.6, 5.0, 1.0
5214.0, 1.0, 139.7, 86.2, 248.5, 5.0, 1.0
5215.0, 1.0, 143.5, 92.5, 247.6, 5.0, 1.0
5216.0, 1.0, 146.1, 87.1, 243.5, 5.0, 1.0
5217.0, 1.0, 132.7, 60.3, 214.9, 5.0, 1.0
5218.0, 1.0, 136.5, 60.6, 213.5, 5.0, 1.0
5219.0, 1.0, 212.1, 97.5, 115.7, 5.0, 1.0
5220.0, 1.0, 161.9, 55.1, 111.2, 5.0, 1.0
5221.0, 1.0, 165.1, 57.4, 117.7, 5.0, 1.0
5222.0, 1.0, 166.8, 57.6, 111.4, 5.0, 1.0
5223.0, 1.0, 132.1, 63.6, 224.9, 5.0, 1.0
5224.0, 1.0, 135.4, 64.0, 223.2, 5.0, 1.0
5225.0, 1.0, 210.4, 109.0, 145.6, 5.0, 1.0
5226.0, 1.0, 130.3, 59.1, 213.6, 5.0, 1.0
5227.0, 1.0, 125.3, 64.1, 227.8, 5.0, 1.0
5228.0, 1.0, 123.0, 63.0, 225.1, 5.0, 1.0
5229.0, 1.0, 216.7, 129.9, 144.5, 5.0, 1.0
5230.0, 1.0, 149.9, 66.2, 211.4, 5.0, 1.0
5231.0, 1.0, 147.1, 62.7, 207.8, 5.0, 1.0
5232.0, 1.0, 145.2, 63.9, 212.8, 5.0, 1.0
5233.0, 1.0, 129.3, 61.1, 219.7, 5.0, 1.0
5234.0, 1.0, 126.9, 61.1, 219.7, 5.0, 1.0
5235.0, 1.0, 176.4, 116.2, 218.9, 5.0, 1.0
5236.0, 1.0, 179.7, 122.9, 215.3, 5.0, 1.0
5237.0, 1.0, 164.5, 164.6, 208.3, 5.0, 1.0
5238.0, 1.0, 172.9, 160.5, 206.0, 5.0, 1.0
5239.0, 1.0, 172.1, 64.2, 136.0, 5.0, 1.0
5240.0, 1.0, 170.8, 62.4, 128.7, 5.0, 1.0
5241.0, 1.0, 102.6, 114.4, 251.0, 5.0, 1.0
5242.0, 1.0, 152.3, 65.9, 206.2, 5.0, 1.0
5243.0, 1.0, 149.8, 62.5, 202.3, 5.0, 1.0
5244.0, 1.0, 93.4, 86.6, 241.3, 5.0, 1.0
5245.0, 1.0, 99.8, 85.0, 245.3, 5.0, 1.0
5246.0, 1.0, 200.9, 107.8, 169.0, 5.0, 1.0
5247.0, 1.0, 188.2, 155.9, 193.3, 5.0, 1.0
5248.0, 1.0, 179.0, 163.7, 196.9, 5.0, 1.0
5249.0, 1.0, 153.1, 52.7, 127.0, 5.0, 1.0
5250.0, 1.0, 151.9, 52.9, 135.1, 5.0, 1.0
5251.0, 1.0, 115.2, 87.2, 255.9, 5.0, 1.0
5252.0, 1.0, 144.9, 60.1, 203.1, 5.0, 1.0
5253.0, 1.0, 142.4, 83.1, 244.8, 5.0, 1.0
5254.0, 1.0, 97.5, 107.0, 249.6, 5.0, 1.0
5255.0, 1.0, 91.2, 100.5, 243.5, 5.0, 1.0
5256.0, 1.0, 90.8, 109.0, 243.1, 5.0, 1.0
5257.0, 1.0, 211.2, 114.6, 149.3, 5.0, 1.0
5258.0, 1.0, 168.1, 60.1, 124.4, 5.0, 1.0
5259.0, 1.0, 170.6, 60.4, 117.2, 5.0, 1.0
5260.0, 1.0, 194.2, 79.7, 64.8, 5.0, 1.0
5261.0, 1.0, 160.5, 82.8, 221.6, 5.0, 1.0
5262.0, 1.0, 164.8, 87.6, 220.3, 5.0, 1.0
5263.0, 1.0, 216.4, 113.1, 57.0, 5.0, 1.0
5264.0, 1.0, 217.5, 113.3, 60.8, 5.0, 1.0
5265.0, 1.0, 190.8, 74.6, 116.3, 5.0, 1.0
5266.0, 1.0, 130.7, 134.5, 247.8, 5.0, 1.0
5267.0, 1.0, 138.7, 136.2, 244.9, 5.0, 1.0
5268.0, 1.0, 164.9, 130.5, 230.4, 5.0, 1.0
5269.0, 1.0, 178.1, 64.8, 75.4, 5.0, 1.0
5270.0, 1.0, 184.9, 82.1, 49.5, 5.0, 1.0
5271.0, 1.0, 191.7, 87.8, 48.5, 5.0, 1.0
5272.0, 1.0, 144.6, 67.2, 220.8, 5.0, 1.0
5273.0, 1.0, 139.5, 64.9, 221.3, 5.0, 1.0
5274.0, 1.0, 141.8, 67.6, 225.2, 5.0, 1.0
5275.0, 1.0, 146.4, 70.5, 225.1, 5.0, 1.0
5276.0, 1.0, 149.3, 70.2, 220.2, 5.0, 1.0
5277.0, 1.0, 146.7, 59.6, 198.2, 5.0, 1.0
5278.0, 1.0, 157.8, 54.0, 120.5, 5.0, 1.0
5279.0, 1.0, 197.8, 78.5, 88.5, 5.0, 1.0
5280.0, 1.0, 201.7, 82.3, 90.7, 5.0, 1.0
5281.0, 1.0, 200.5, 81.5, 83.8, 5.0, 1.0
5282.0, 1.0, 148.0, 52.9, 153.0, 5.0, 1.0
5283.0, 1.0, 150.4, 55.1, 165.2, 5.0, 1.0
5284.0, 1.0, 153.2, 55.3, 158.1, 5.0, 1.0
5285.0, 1.0, 222.2, 118.1, 78.2, 5.0, 1.0
5286.0, 1.0, 221.3, 114.6, 81.4, 5.0, 1.0
5287.0, 1.0, 219.9, 116.5, 66.0, 5.0, 1.0
5288.0, 1.0, 163.3, 60.0, 148.0, 5.0, 1.0
5289.0, 1.0, 159.4, 57.3, 143.5, 5.0, 1.0
5290.0, 1.0, 156.9, 56.6, 151.8, 5.0, 1.0
5291.0, 1.0, 178.4, 74.5, 54.8, 5.0, 1.0
5292.0, 1.0, 181.8, 77.9, 52.5, 5.0, 1.0
5293.0, 1.0, 164.9, 60.2, 141.6, 5.0, 1.0
5294.0, 1.0, 169.3, 63.2, 143.3, 5.0, 1.0
5295.0, 1.0, 143.1, 61.9, 210.5, 5.0, 1.0
5296.0, 1.0, 137.7, 65.8, 225.4, 5.0, 1.0
5297.0, 1.0, 215.6, 109.5, 59.2, 5.0, 1.0
5298.0, 1.0, 213.7, 109.3, 55.0, 5.0, 1.0
5299.0, 1.0, 160.6, 156.4, 219.0, 5.0, 1.0
5300.0, 1.0, 169.2, 98.2, 222.1, 5.0, 1.0
5301.0, 1.0, 169.1, 104.5, 225.1, 5.0, 1.0
5302.0, 1.0, 221.0, 144.9, 132.7, 5.0, 1.0
5303.0, 1.0, 167.2, 82.4, 209.6, 5.0, 1.0
5304.0, 1.0, 171.6, 87.7, 208.4, 5.0, 1.0
5305.0, 1.0, 170.6, 82.6, 203.0, 5.0, 1.0
5306.0, 1.0, 148.0, 74.5, 229.1, 5.0, 1.0
5307.0, 1.0, 151.2, 74.1, 224.1, 5.0, 1.0
5308.0, 1.0, 195.2, 147.0, 188.4, 5.0, 1.0
5309.0, 1.0, 156.0, 58.6, 170.1, 5.0, 1.0
5310.0, 1.0, 176.2, 80.3, 185.3, 5.0, 1.0
5311.0, 1.0, 179.7, 81.4, 178.9, 5.0, 1.0
5312.0, 1.0, 174.1, 75.8, 180.4, 5.0, 1.0
5313.0, 1.0, 203.6, 85.0, 86.1, 5.0, 1.0
5314.0, 1.0, 219.1, 116.4, 62.7, 5.0, 1.0
5315.0, 1.0, 98.0, 79.2, 239.3, 5.0, 1.0
5316.0, 1.0, 138.7, 59.1, 207.6, 5.0, 1.0
5317.0, 1.0, 177.7, 76.8, 173.4, 5.0, 1.0
5318.0, 1.0, 178.4, 66.6, 69.3, 5.0, 1.0
5319.0, 1.0, 182.3, 69.6, 68.0, 5.0, 1.0
5320.0, 1.0, 167.4, 61.3, 137.3, 5.0, 1.0
5321.0, 1.0, 139.6, 151.0, 234.8, 5.0, 1.0
5322.0, 1.0, 131.9, 157.2, 231.4, 5.0, 1.0
5323.0, 1.0, 97.0, 98.5, 248.5, 5.0, 1.0
5324.0, 1.0, 151.8, 69.6, 215.3, 5.0, 1.0
5325.0, 1.0, 186.2, 114.6, 203.8, 5.0, 1.0
5326.0, 1.0, 189.6, 122.0, 200.5, 5.0, 1.0
5327.0, 1.0, 190.2, 114.3, 196.7, 5.0, 1.0
5328.0, 1.0, 214.7, 101.2, 78.7, 5.0, 1.0
5329.0, 1.0, 217.4, 106.1, 79.5, 5.0, 1.0
5330.0, 1.0, 216.1, 104.7, 74.7, 5.0, 1.0
5331.0, 1.0, 167.9, 63.1, 149.9, 5.0, 1.0
5332.0, 1.0, 217.3, 108.0, 71.2, 5.0, 1.0
5333.0, 1.0, 220.3, 115.0, 71.8, 5.0, 1.0
5334.0, 1.0, 152.6, 78.6, 228.3, 5.0, 1.0
5335.0, 1.0, 134.8, 61.6, 217.4, 5.0, 1.0
5336.0, 1.0, 132.9, 62.3, 220.6, 5.0, 1.0
5337.0, 1.0, 136.5, 63.0, 219.9, 5.0, 1.0
5338.0, 1.0, 170.8, 75.0, 186.7, 5.0, 1.0
5339.0, 1.0, 172.8, 79.3, 191.9, 5.0, 1.0
5340.0, 1.0, 136.2, 71.3, 238.3, 5.0, 1.0
5341.0, 1.0, 191.9, 80.6, 139.4, 5.0, 1.0
5342.0, 1.0, 222.2, 131.1, 128.5, 5.0, 1.0
5343.0, 1.0, 120.5, 70.1, 241.0, 5.0, 1.0
5344.0, 1.0, 116.2, 68.8, 236.8, 5.0, 1.0
5345.0, 1.0, 131.9, 61.1, 217.7, 5.0, 1.0
5346.0, 1.0, 135.8, 59.1, 209.9, 5.0, 1.0
5347.0, 1.0, 139.5, 60.3, 210.5, 5.0, 1.0
5348.0, 1.0, 147.3, 66.8, 216.1, 5.0, 1.0
5349.0, 1.0, 142.8, 64.4, 216.9, 5.0, 1.0
5350.0, 1.0, 184.6, 122.5, 208.1, 5.0, 1.0
5351.0, 1.0, 154.8, 65.9, 200.8, 5.0, 1.0
5352.0, 1.0, 221.4, 117.2, 74.0, 5.0, 1.0
5353.0, 1.0, 222.7, 119.0, 114.5, 5.0, 1.0
5354.0, 1.0, 224.0, 125.3, 115.8, 5.0, 1.0
5355.0, 1.0, 201.0, 99.5, 157.6, 5.0, 1.0
5356.0, 1.0, 204.4, 101.4, 151.5, 5.0, 1.0
5357.0, 1.0, 200.4, 95.0, 151.3, 5.0, 1.0
5358.0, 1.0, 222.3, 136.4, 129.3, 5.0, 1.0
5359.0, 1.0, 138.7, 62.8, 216.9, 5.0, 1.0
5360.0, 1.0, 184.8, 76.0, 58.0, 5.0, 1.0
5361.0, 1.0, 179.5, 72.1, 59.4, 5.0, 1.0
5362.0, 1.0, 196.4, 89.1, 150.5, 5.0, 1.0
5363.0, 1.0, 155.9, 78.2, 222.9, 5.0, 1.0
5364.0, 1.0, 202.3, 114.1, 172.1, 5.0, 1.0
5365.0, 1.0, 128.0, 70.0, 240.8, 5.0, 1.0
5366.0, 1.0, 123.9, 68.1, 238.1, 5.0, 1.0
5367.0, 1.0, 123.3, 71.4, 243.6, 5.0, 1.0
5368.0, 1.0, 159.9, 62.7, 177.0, 5.0, 1.0
5369.0, 1.0, 160.1, 66.3, 189.2, 5.0, 1.0
5370.0, 1.0, 203.9, 97.1, 145.2, 5.0, 1.0
5371.0, 1.0, 207.5, 99.5, 139.3, 5.0, 1.0
5372.0, 1.0, 203.4, 93.2, 138.9, 5.0, 1.0
5373.0, 1.0, 199.3, 87.9, 137.9, 5.0, 1.0
5374.0, 1.0, 199.9, 91.0, 144.5, 5.0, 1.0
5375.0, 1.0, 209.9, 96.4, 68.4, 5.0, 1.0
5376.0, 1.0, 216.8, 110.1, 63.6, 5.0, 1.0
5377.0, 1.0, 215.9, 107.0, 66.8, 5.0, 1.0
5378.0, 1.0, 97.0, 138.8, 241.5, 5.0, 1.0
5379.0, 1.0, 94.8, 130.6, 243.5, 5.0, 1.0
5380.0, 1.0, 207.1, 95.9, 133.0, 5.0, 1.0
5381.0, 1.0, 202.9, 90.1, 132.3, 5.0, 1.0
5382.0, 1.0, 194.2, 121.5, 192.4, 5.0, 1.0
5383.0, 1.0, 168.3, 87.4, 214.5, 5.0, 1.0
5384.0, 1.0, 220.8, 133.3, 134.1, 5.0, 1.0
5385.0, 1.0, 207.2, 93.6, 65.7, 5.0, 1.0
5386.0, 1.0, 205.7, 89.8, 70.7, 5.0, 1.0
5387.0, 1.0, 177.4, 84.3, 190.4, 5.0, 1.0
5388.0, 1.0, 138.8, 113.3, 250.1, 5.0, 1.0
5389.0, 1.0, 141.0, 62.1, 213.6, 5.0, 1.0
5390.0, 1.0, 202.2, 87.3, 125.7, 5.0, 1.0
5391.0, 1.0, 191.2, 79.7, 59.0, 5.0, 1.0
5392.0, 1.0, 195.7, 83.8, 58.8, 5.0, 1.0
5393.0, 1.0, 218.2, 121.6, 54.1, 5.0, 1.0
5394.0, 1.0, 212.8, 105.4, 57.5, 5.0, 1.0
5395.0, 1.0, 133.7, 147.7, 239.8, 5.0, 1.0
